yr,wk,pk_1,pk_2,pk_3,pk_4,pk_5,pk_6,pk_7,pk_8,pk_9,pk_10,pk_11,pk_12,pk_13,pk_14,pk_15,pk_16,pk_17,pk_18,pk_19,pk_20,pk_22,pk_23,pk_24,pk_25,pk_26,pk_27,pk_28,pk_30,pk_31,n,yrwk
2016,25,28.82805868593915,,,,,,,,,30.76647978610395,31.70281305933555,29.36166917453152,,29.87696225807376,29.59089127231919,,,,,,31.09659755119657,,,30.77367752351086,,,,,,1,1625
2016,26,27.38431681009537,,,,,,,,,30.44422350137817,31.84107344847806,29.57259882642431,,30.12217322329192,29.0770759693384,,,,,,31.71691076489325,,,30.7782314771616,,,,,,1,1626
2016,27,26.47508349652525,,,,,,,,,29.42483200427222,31.46749384178494,28.20397681257962,,30.1343881913448,28.2337805936913,,,,,,29.88353338975778,,,29.92180143281905,,,,,,1,1627
2016,28,26.10547798562768,,,28.4411181949201,,,,,,29.28349025529161,31.34692873128002,28.34440628173506,,,28.08272255479429,,,30.33230286625158,,,29.78963818292066,,,29.73958501905949,,,,,,1,1628
2016,29,26.85289735949212,,,28.06618789638749,,,,,,28.97007369561154,31.00245698698024,27.46305088803739,,27.06809756458489,28.6197530076422,,,29.36457585991676,,,28.47432766753657,,,28.59115477688178,,,,,,1,1629
2016,30,26.90554601711449,,,28.53702350277753,,,,,,28.38882666484969,31.72171061190421,27.65527522752854,,27.22537587294277,27.28824782455093,,,28.37527463297303,,,28.05771050212825,,,28.3471180755294,,,,,,1,1630
2016,31,26.78122569833751,,,28.61769426091997,,,,,,28.18430129886777,31.40964598942051,27.64674682951058,,27.36846935480673,27.42837506690888,,,28.4465379615603,,,27.94285783154493,,,27.86639554479205,,,,,,1,1631
2016,32,26.41600058463162,,,28.01442721674307,,,,,,27.66722506879792,29.63799098683176,27.20918742937055,,28.08368125147977,27.95887984177563,,,26.58385838876927,,,28.20172650601301,,,27.65337079746068,,,,,,1,1632
2016,33,27.07129057725682,,,27.27974427798365,,,,,,28.12103582769787,29.24747361789971,27.32751816842144,,28.59047248056818,27.17127354325425,,,25.82126241346308,,,29.19975831958057,,,28.58760396636076,,,,,,1,1633
2016,34,26.8039566769395,,,27.55563654188049,,,,,,27.64652420477975,28.63767457379157,26.72882136478704,,27.50041101147591,27.32851678714379,,,26.58978112938293,,,27.42883670073738,,,27.76654231990407,,,,,,1,1634
2016,35,27.50199663076339,,,,,,,,,28.4882790110751,30.29930892190099,26.49841493010128,,27.38421506061022,27.69097878575857,,,27.3365689997559,,,28.80624957366933,,,28.03201369645262,,,,,,1,1635
2016,36,,,,28.25013205475279,,,,,,28.03542922907563,28.8259092412659,27.04583718526868,,,27.30463781889529,,,26.14276333292647,,,27.46641871387899,,,,,,,,,1,1636
2016,37,,,,28.25013205475279,,,,,,28.10527906711196,28.9340098194999,28.06862481346486,,,27.20843307730049,,,,,,27.47097697504573,,,,,,,,,1,1637
2016,38,25.86723911152553,,,28.46485584073347,,,,,,27.30000797928731,28.10845422514351,27.54583382306998,,27.21457002928531,27.42297688691064,,,,,,27.739772556788,,,26.45032525449031,,,,,,1,1638
2016,39,25.83118099408728,,,27.21752138105789,,,,,,26.69930395289913,27.70155587403918,26.33382452662522,,27.21457002928531,26.47729606915052,,,24.4955983752179,,,25.94611813882315,,,25.99830243037376,,,,,,1,1639
2016,40,25.42776424896618,,,26.60476186390197,,,,,,26.05897876827909,26.47680205654686,25.67500649659414,,27.41507189686745,27.2334626222961,,,,,,25.44931588453111,,,25.44030709231769,,,,,,1,1640
2016,41,24.71149488403746,,,26.24223459646671,,,,,,26.02394250074437,26.52511495670541,26.49960722627686,,25.9612571351308,26.12946177912048,,,,,,26.24589971303046,,,25.97748600887795,,,,,,1,1641
2016,42,24.28489406747616,,,26.17707696866667,,,,,,25.11445663793142,25.43590895244118,25.52658886706354,,25.36731958515774,26.09689945247446,,,23.62235497867337,,,24.32985902395512,,,25.2808134365184,,,,,,1,1642
2016,43,24.09830430074109,,,25.98421039037854,,,,,,24.20853471757181,25.142699627341,24.53130476728416,,24.47564841273808,25.33219826067865,,,24.37302514895301,,,23.82211740590366,,,24.34370421644299,,,,,,1,1643
2016,44,24.37302514895301,,,,,,,,,25.15221830688049,,24.06527796603723,,,24.95272441878651,,,23.43231189758991,,,24.42433678084554,,,,,,,,,1,1644
2016,45,23.42052201214008,,,26.3734611475605,,,,,,25.46263573826778,26.19974544407263,23.84001586277204,,24.6306085158461,24.51954437755058,,,24.78072817530049,,,23.90213339605968,,,24.6049783300856,,,,,,1,1645
2016,46,23.4803257789146,,,26.33999114027325,,,,,,25.00801300116955,25.50813725688437,25.23962782765733,,23.68170913848556,24.40153161111553,,,24.89919658948239,,,24.84179343437027,,,24.86785203019335,,,,,,1,1646
2016,47,25.60455557474533,,,26.57384259986991,,,,,,24.9341838271872,25.33726935181434,24.58363298563684,,23.23492840034219,24.81395495580156,,,25.41406602563153,,,24.64717399543765,,,25.09267822107498,,,,,,1,1647
2016,48,,,,26.27094040451848,,,,,,24.7388714663965,26.05221535666114,24.27867475245773,,22.7817176372192,24.60361138684504,,,25.90765748582995,,,24.86076597706725,,,25.45551379490529,,,,,,1,1648
2016,49,25.19087611007863,,,26.87503177548715,,,,,,24.67389348900452,26.13153470352571,24.77411932134615,,24.58418623470817,24.60229640778682,,,25.7123486979828,,,24.89494958044756,,,25.05032032374771,,,,,,1,1649
2016,50,24.95586909157947,,,25.93713409296698,,,,,,24.30373046665587,26.13153470352571,25.2150050795238,,24.73491979082748,25.282993091122,,,25.89876555140933,,,25.1718513457084,,,25.06744715099373,,,,,,1,1650
2016,51,24.31712900497759,,,,,,,,,25.04613129457282,26.42222208266004,,,24.70593022609504,,,,,,,24.80551790729355,,,26.08522655277718,,,,,,1,1651
2016,52,24.30753686958818,,,25.91155506526188,,,,,,25.05359184432013,26.33787219368014,21.55885718411144,,25.28231098371653,25.22065334645786,,,17.66816526527256,,,22.55190003830254,,,26.82599137378675,,,,,,1,1652
2016,53,23.55828451639308,,,,,,,,,25.22466458957138,25.70692284362111,25.54492233482218,,27.26724353363195,,,,,,,24.83894117016154,,,27.88114019855424,,,,,,1,1653
2017,1,24.61664844490392,,,25.87308803459867,,24.3802745915235,,,,25.15923123470167,25.81012535639168,25.11174241931628,,25.62967924510573,25.05201049118113,,25.60205113237296,,,,24.85331110092476,,24.28741343483834,25.9782810204693,,,,,25.22446692502501,1,1701
2017,2,24.58017933609666,,,26.21217195522177,,25.68877270845083,,,,26.12859691420512,25.32577000504519,25.98986797406637,27.77392777219956,26.54615554716331,25.75124294112995,,25.60205113237296,,,,25.77369080867014,,,26.80190059962496,,,,,,1,1702
2017,3,25.65500501511078,,,27.0141546720482,,25.42707308506537,,,,26.3653325642999,,25.3636962813089,27.39404122212388,26.35230788258302,26.1159340292026,26.13619464520663,,25.54284803365987,,,25.78193693542716,,25.68756671940298,,24.36676751418748,,,,26.46036450127121,1,1703
2017,4,25.65500501511078,,,,,,,,,26.31496860629353,,25.66740947388875,,26.35230788258302,,,,,,,25.75904418278328,,25.42707308506537,,,,,,,1,1704
2017,5,26.4190002853355,,,27.00062052642092,26.89911443421633,25.8137800637211,24.78017475944552,,,26.32630490771773,27.12981009831767,25.64068668516333,27.2036327108301,26.20584504973523,27.21924903270773,24.1922853087606,25.60721871524882,26.2393248348865,28.42170581728518,,25.35867451384852,,25.22923771135862,26.80888679670114,24.57462492273122,,,,29.43676673933108,1,1705
2017,6,26.64144512323545,,,28.09873188754331,,26.52692542946616,,,,25.70134254620217,26.13781874268191,25.01448465561777,28.74314177593304,25.8405509012256,26.51846658844912,24.81260031667754,24.20920299079469,,,,25.73788473939582,,,26.44500823224843,,,,,29.50927109090579,1,1706
2017,7,25.39383114122852,,,28.09873188754331,,27.1585188920725,,,,25.15828495290761,25.84175930708518,25.01448465561777,28.58242379660911,25.68974184995022,26.07014801454551,24.81260031667754,23.87296406036699,,,,25.73788473939582,,24.36146212910158,26.62207149083087,,,,,29.50927109090579,1,1707
2017,8,26.26404222746878,21.43772415185152,,25.82991692966132,26.29346141739561,25.60491175860781,25.76224620152492,,,24.88190015493573,25.39231288771264,24.75576418146535,26.67928124024182,26.51203786927616,24.95301707756056,23.92063567152736,23.78415391954345,24.64890892657185,29.51797161309475,,24.3817633475425,,24.04408641414189,26.16838998927528,24.51138501607995,,,,24.81260031667754,1,1708
2017,9,24.65610299075843,21.33535318688745,,25.57573427189003,25.22367309746547,26.81319681800171,24.16114795015221,,,23.91018874464724,24.87810472177179,23.08746267833945,25.90455090079499,24.88909147835667,25.51916948446709,24.79415741570027,24.65904449545313,24.80025824005302,27.37935940606092,,23.18546045441481,,25.18212004944324,25.26868403554311,23.13114203708923,,,,26.72277686982481,1,1709
2017,10,22.80578199982763,25.4528816962362,,,,25.6225675742111,20.97317451769863,,,23.85444072571256,23.92570879446203,23.4166511605373,26.31827967390823,21.48223215162335,21.48223215162335,21.3804206248384,22.65306470965021,24.13781614193066,26.06375085694586,,22.87365635101759,,23.11121658018246,24.94382406231147,23.75602291648712,,,,23.75602291648711,1,1710
2017,11,23.24696528256239,24.94382406231147,,21.3804206248384,25.24925864266631,23.67117997749966,22.6700332974477,,,22.43926050340183,24.43476642838675,22.42398877438409,24.18023761142439,26.47099696408564,25.4528816962362,21.3804206248384,22.39853589268785,22.65306470965021,22.39853589268785,,21.17679757126851,,22.80578199982763,,25.19835287927383,,,,24.09539467243693,1,1711
2017,12,23.35399791328503,22.75487623643516,,23.4166511605373,25.92278105062825,24.37820446906178,23.42852917199554,,,22.02522696114305,23.50391818349582,21.70282379299073,23.28453858411397,24.05660932889981,24.94721777987097,21.62010192747796,21.07961384115561,24.19720619922188,24.26508055041184,,23.82389726767708,,22.78669233855545,23.94199863874761,22.68464513693999,,,,26.14859379593331,1,1712
2017,13,22.33066154149789,19.37812726473449,,22.80578199982763,,24.40276173931415,20.36230535698895,,,23.43701346589429,22.34985079363251,25.19407580610858,23.16212234357494,23.7729915042846,22.85724716721343,23.92570879446203,23.58633703851221,25.33367779074973,18.73332092842984,,23.67551550458272,,22.65777856847507,22.06085930035417,25.45288169623619,,,,26.21646814712328,1,1713
2017,14,24.16161541886071,19.12144558997964,,23.41020953879599,25.93991524287132,24.30440834630612,23.09067119715493,,,21.53567756175384,24.43213892478174,23.46841357395181,25.38507515159088,23.42117824454744,24.80076182258188,24.19563534760426,22.33378064255157,23.4032294533178,20.14984485043363,,23.64545586962484,,21.74536327195158,23.80077523595303,23.09829943342753,,,,25.00366333796097,1,1714
2017,15,24.53713978082732,22.73214409234281,,24.12782880295894,24.77481624978302,25.34439122480369,24.80024370402501,,,22.46930238843933,23.44432060536838,24.44489730943886,25.66477714825281,21.68538055938072,23.84605797758269,23.4905179151103,22.49358732009397,22.96128012886442,20.68099611682195,,22.89495270975464,,21.50436130180081,23.33905302795689,24.08509655346892,,,,23.13898336021472,1,1715
2017,16,23.03898081517443,,,,20.34196339359536,24.14354077865269,19.93512412572345,,,22.06545264692691,23.69905135772003,23.02706355635502,23.39325790263467,23.23678126114547,24.33407370958845,,21.82021897712635,22.84793872465072,19.93512412572345,,23.02236698608966,,21.89890597641285,23.9134309665566,20.477576482886,,,,23.05422517940807,1,1716
2017,17,21.51394613114333,20.08768885117542,,,,23.51705540879245,27.46165058135374,,,22.42865512235772,23.03982196645293,22.61924829661693,24.81719534018634,21.78937232737042,22.94200534802007,22.3761597329549,22.00322373740565,21.33787201807347,20.95222229540322,,22.12022854724253,,20.57276643979192,24.02894425868452,19.68084958330351,,,,23.6983873535386,1,1717
2017,18,20.97319549089412,,,24.43479086317761,,23.41667457721188,18.32609314738321,,,21.09316103120736,24.08307796438945,21.3220371624242,22.5799918345144,,,23.19268899429942,22.44538511401412,22.12240256662145,18.32609314738321,,21.87347302737452,,,19.95507920492838,20.70169781463659,,,,21.38044200528041,1,1718
2017,19,21.51619084340917,19.85326757633181,,23.41667457721188,25.45290714914334,23.16214550572045,24.94384900616048,,,20.36644310135351,22.17950902972019,22.06622907919274,22.83908937651978,23.06033387712387,21.38044200528041,22.33969706614194,21.01679175237009,21.86787349513002,18.41517832240521,,21.4288801483409,,20.36232571931468,21.07500711949069,20.87647444372737,,,,26.87826994949538,1,1719
2017,20,19.54783269054209,17.86794081869863,,24.43479086317761,17.30797686141748,22.60218154843929,19.75145594773524,,,19.73054820257701,21.39586800961322,20.61588515624805,21.61382558467871,,20.47431851077091,21.30578014430959,21.04470603955124,22.20391841304681,,,22.24293194467709,,20.36232571931468,21.99131177685985,21.62478991391219,,,,21.60442758819287,1,1720
2017,21,21.08181796636922,21.88950014826328,,22.75489899133415,23.07730248188997,21.98975175997007,18.93696291896265,,,19.36149600269414,24.43479086317761,22.13631906109141,24.43479086317761,20.78976487337263,19.89887102059943,21.71981410060232,18.39396756644759,23.16214550572045,18.83515129036607,,21.99633198158789,,17.81703500440035,19.1405861761558,19.1405861761558,,,,23.78998388206598,1,1721
2017,22,21.99909662704589,17.10435360422433,,20.38272885129796,18.26998453442918,20.38527924279587,22.99724447829843,,,18.84208511664801,19.39627520348406,19.38273054653337,22.30561068998897,20.74002655543375,20.58519593101205,21.60385630049734,21.12577382152546,22.09673767455061,17.37479711866272,,19.62434085598255,,16.72580749549452,19.5441601267851,19.7050048172533,,,,24.4633552479542,1,1722
2017,23,20.65422340063871,18.00940739167128,,20.96421811282147,21.9758734069925,20.84671118602887,19.1619414542983,,,19.72085234621165,20.77341104520005,20.01161855066872,21.42028812185952,20.71712639512243,20.02482634003551,19.15344014930526,20.51789960068719,19.95134834650858,17.64870916553827,,20.30897290629436,,18.20979529507851,19.61890533724857,18.17965430464866,,,,20.86220245290506,1,1723
2017,24,19.69955453616332,18.44791279969291,,21.25326248258462,21.84720683062968,21.27633745328,20.4803521703013,,,19.9551612375291,21.03657366420663,20.09779344561478,21.08819547730321,20.42949361641684,19.50865718420448,19.79415516894691,20.92100314577355,19.99729587587569,18.62635923973717,,20.1298759416642,,18.57346897795907,20.16414705772868,18.68992397559849,,,,22.22807878845251,1,1724
2017,25,19.99445603518398,18.56199221621848,,20.27561240838573,21.65903111931562,21.02141975070317,20.96556752631243,,,20.00404969039794,21.21172753533294,19.58814021128239,21.28230497494117,19.95891045971191,19.92432202268266,20.13392399183516,20.53375520920595,19.83496143291347,21.61598482895407,,20.35061079643332,,17.58579950858982,20.15149671568703,18.23720068771473,,,,20.80127643378832,1,1725
2017,26,20.70638935732279,18.53685264288194,,20.28411371337877,23.02073899391554,20.52574544930902,20.26633825748424,,,20.59133156638961,20.77869796906982,19.76979826487158,21.63663210097817,20.07302889552124,19.98997652598364,20.7888483355366,20.64491989259105,19.50726769038396,17.65891073152991,,19.97961051950239,,17.21137236847272,19.79776303688723,18.22660261730123,,,,19.94083424502869,1,1726
2017,27,20.23882364164726,18.68923395482978,,19.81939269271728,22.68715800824646,20.34037359869322,21.03244936588245,,,20.22240480521709,21.19514738208993,19.63990892660574,21.07259290953369,19.94190708844102,19.85609714409096,20.34736251662697,20.65637220103758,19.52661833527523,19.02389928511071,,20.62203382109202,,17.30430702830181,20.12981495927065,18.60682847507944,,,,21.10180733202608,1,1727
2017,28,19.87997475294069,19.26594443226502,,19.87851884228112,22.28728552781852,21.07733570238874,21.09616972241651,,,20.41152585708889,20.9201126229448,19.45761792946465,21.07141563785979,20.05918595785394,19.69609412143476,20.28989448753653,20.18490715219608,19.92774038750937,19.14874362416925,,20.77625560877468,,17.39065061880715,19.8815246133907,19.0949949580502,,,,22.14076135548376,1,1728
2017,29,20.12666263742054,18.58761139079147,,19.91394600166411,22.38437362869526,20.64619626789725,21.02380489634122,,,20.11595555679378,21.114263456558,19.70288592088575,22.08792944594313,20.67617968867731,20.32113833029101,19.66255876111086,19.92229726697528,19.92307577475852,17.74997745798277,,21.61182847363407,,17.54372344787634,19.79740835650455,18.24418996347632,,,,22.0515868275848,1,1729
2017,30,19.78665761998908,19.03991430236604,,19.47515070565337,21.93673165332946,20.25615915026259,21.17763601221226,,,19.99189541445887,20.27780234066951,19.98215314803619,21.40434715082693,19.69404045018518,19.8651649061758,19.05079319035008,20.04431495793928,19.7668855443928,19.31548583665333,,20.73297053932967,,18.17957220746424,20.08578894598841,18.08846014189459,,,,21.31695857394102,1,1730
2017,31,19.75757060027962,18.92488575937788,,19.34749460288077,22.43782255647205,19.61657850029043,20.08679913973315,,,20.54864258515,20.80586819410036,19.88963023969498,21.61442129433653,19.85671595177289,20.3042323655652,20.00311037879153,20.32616657780695,19.7929217362917,19.62482495973999,,20.08043108192625,,18.71260895816311,20.42052943894506,18.84393123252014,,,,23.60498759154602,1,1731
2017,32,20.77249931237324,19.11529248164428,,19.79400448525499,21.47226537836379,20.92473891396979,21.05056527059795,,,21.06933717460427,20.59591543619609,20.34898166747174,21.82133611699859,20.13179960453327,20.62789064728843,20.60467296457569,21.58183219107005,20.54882713492775,18.27138875561999,,20.83993851267262,,18.66050166430449,20.79016446286099,19.43136821036567,,,,20.35793623697166,1,1732
2017,33,21.06119941220175,19.28773475515136,,19.99701991587299,21.47903255938439,20.69488545862237,21.45619332343987,,,21.43279686921686,21.46888178785349,20.35187688752908,22.06250288767524,20.12390456000924,20.38443572586894,20.42032597149416,21.50271769295649,20.70475426427741,18.27138875561999,,20.67881340369844,,18.80430426099224,20.82209544799999,19.35591855602668,,,,21.99333831694999,1,1733
2017,34,20.77585543867486,19.15770149206802,,21.06228699486577,21.80692807001279,20.72175277850772,22.07625694129306,,,21.57874631477929,22.38486807599899,20.36014683681518,22.21004923296682,20.8834129290779,21.10667922631463,20.83486137556632,20.12201894970071,20.71165235802609,19.54023519698249,,20.9049812318956,,19.06943762850388,21.35326367087463,20.16420515549325,,,,27.15331384515749,1,1734
2017,35,20.92301520509694,19.06805615473261,,21.79977625825523,22.13718000955226,21.09054329950024,21.4021469829938,,,20.8536875555761,21.40751886619603,20.8426038667878,22.45658006634971,20.82555094288233,20.58979596870479,20.29948349990445,20.07819381465509,20.18755504158986,19.78448137337099,,20.77568930047521,,19.03090599307045,21.36093720376168,20.24179960055187,,,,22.28048899816739,1,1735
2017,36,20.1710057785098,19.08778718139944,,21.12158880736666,22.0229844670019,21.13296019998429,20.73525347298166,,,20.87120865205479,21.50319621173492,20.89746824219645,22.31463367238809,21.19578437226959,21.20786941069105,20.70896995549555,20.29248376892262,20.58230652454166,20.30715432301111,,20.77056460654856,,20.04675172237833,21.21603439077539,20.66127853687441,,,,20.73922143626666,1,1736
2017,37,20.647260881104,20.32270219261689,,20.345984250592,21.67567187072467,20.880564005028,20.630501092124,,,21.43698106337378,21.54057512338333,20.76778755186892,21.99754676285833,21.39142019619837,21.28943328516024,20.20845223830766,20.3181918588,20.57836528154814,20.11805482019667,,21.8623812474585,,19.08837818566466,22.20372699651609,20.49802715145297,,,,21.74363719305555,1,1737
2017,38,20.46999980343042,20.72703698335111,,20.67477209321333,21.90796698566666,20.7840945221337,20.66453822157592,,,21.1344883426603,21.2583203560619,20.81168665581477,21.72327633094666,21.2096455361875,21.0075550036829,20.48651063590444,20.02305433966209,20.11877626806666,19.98506792949333,,21.19894952803548,,19.47177781020694,21.56790451605471,19.95304231241878,,,,23.16048064886111,1,1738
2017,39,20.31414409010506,19.38690748438889,,19.94755264025333,21.46386772515699,20.19091064456349,20.5538984636,,,20.93969103038583,21.1700288786381,20.67524690401547,22.1750876842,20.95855728458222,20.26260137346349,21.72520019193333,19.81422220294523,20.091962455565,20.25585136336667,,20.6467233146393,,20.25408782412888,21.10989375768456,20.2761195853441,,,,22.6029617671,1,1739
2017,40,20.51010586798796,19.2500213797619,,20.94433077142857,22.29193036698413,20.60521941062271,20.51982248428571,,,20.80238851485807,21.29824783896825,20.40418217821789,22.50919268018965,20.98547581214286,20.47264609673818,21.16054891428572,19.82351931054421,19.97456276042053,20.21999999285714,,20.84759907285004,,19.61462351319728,20.98368914236423,19.54370309774844,,,,22.22922710555555,1,1740
2017,41,20.7504450498997,20.0075656675,,19.81178814722222,23.22062733095238,20.74981452365079,20.76227696716141,,,20.6954150818206,21.89975184024943,19.71820269286374,22.48642285452642,21.00365919941043,19.95849616119047,20.73742202083333,19.89103381259637,20.31894553346939,19.48413758,,20.79132297180501,,19.28459912244898,20.76153349845984,20.00739574451161,,,,22.48529345133333,1,1741
2017,42,20.07862421573469,20.23411423273809,,19.34912136190476,22.46721266414141,20.67809645287982,20.69511458154012,,,20.38780673549222,21.4767879684127,19.56867745522434,21.99008466883764,20.56992480765463,20.0483408316074,19.76165185034014,19.71181715644712,19.97283426329004,19.71032578166666,,20.69996558844017,,18.92763326469387,20.6614469278726,20.11120891084333,,,,22.05377008666667,1,1742
2017,43,20.37035599497924,19.64476964196428,,20.96459121222222,22.96779994527472,20.15146931367521,20.27833233096712,,,20.44440874047223,21.26066446649351,20.20934130383415,22.05679027659863,21.25939513391362,19.91912461730962,20.14688622825397,19.65508059415227,19.72984365510101,20.17265222361111,,20.67359279702196,,19.36497735904762,20.63461724979978,20.02359059965044,,,,21.2398289,1,1743
2017,44,20.27138612212585,19.02784007780612,,21.21532417714286,22.63572113416583,20.78074755021645,19.64340683845805,,,20.47674779353446,21.64943071941043,20.00052370445098,22.37508699111833,20.78335628969298,19.99452867721786,19.33148070707482,19.83656853281135,19.97425275734821,20.0193976047619,,20.50560531632451,,19.25933935210884,20.84993032919443,20.17646814577711,,,,22.95796232777778,1,1744
2017,45,20.31074363218341,19.2100124432483,,20.07225092857143,22.55360417915893,20.49068363550148,18.90169852766439,,,20.4118951592466,20.85465468268239,19.81649134522304,22.25025391394439,20.63884973128866,20.00829031473285,19.91825556238095,19.943760347719,19.70870024555658,20.24282301904762,,20.46992869039138,,19.37906585867347,20.69693940774024,20.00904024292385,,,,20.7857708,1,1745
2017,46,20.74397663379365,19.09555124886621,,20.30288361428571,22.6228186062937,20.3693111526242,19.14557054458874,,,20.57623644172244,21.12250325722943,19.76940721132059,21.75420239776334,20.67364096872318,20.11002956982352,19.87538945755102,20.05535837174385,20.03078623763038,20.91730350357142,,20.59635496860224,,19.11234533530612,20.64069781815409,19.73333692914183,,,,20.9875744,1,1746
